ell,overtone,a_over_M,spectral_N,center_real,center_imag,initial_eigenvalue_real,initial_eigenvalue_imag,residual_norm,selection_score,eigenvector_overlap_previous_a,half_width,grid_size,min_log10_relative_sigma,q10_susceptibility,q50_susceptibility,q10_log10_sigma_min,q50_log10_sigma_min,area_fraction_m10,area_fraction_m9_5,area_fraction_m9,boundary_touch_m10,curvature_trace_indicator,eigen_condition_indicator,nearest_eigenvalue_distance,hit_minimizer_boundary
3,1,0.2,32,0.6583728165673843,-0.2919786785244183,0.6583728165673843,-0.2919786785244183,4.277726946734279e-19,0.004488349929771783,0.9999996728733943,0.03601063434277909,21,-19.706915522700942,9.790583255121382,9.4670726335013,-8.45285446486503,-8.128649320642756,0.02947845804988662,0.4671201814058957,0.8594104308390023,False,2906895.586213446,8033.314873148988,0.1961402471795165,False
3,1,0.35,32,0.65371862680567,-0.2913504988615617,0.65371862680567,-0.2913504988615617,9.121448646253344e-20,0.010456053891104418,0.9999976099365054,0.035785232855871284,21,-20.37571192143771,9.808907555797303,9.485770228069168,-8.473530498029703,-8.149701456975816,0.031746031746031744,0.4852607709750567,0.8707482993197279,False,3146678.1900287196,8238.944540822096,0.19573871858206932,False
3,1,0.5,32,0.6467459452483932,-0.2903881358065851,0.6467459452483932,-0.2903881358065851,3.421561223247212e-19,0.01630115123104768,0.9999946414094047,0.03544734077164539,21,-19.79796821053296,9.836501464052448,9.513969365704202,-8.504705956579244,-8.181486331816755,0.034013605442176874,0.5079365079365079,0.8820861678004536,False,3014040.455487548,8560.08642789909,0.19512323906251763,False
3,1,0.75,32,0.6306907507820565,-0.2880733341312595,0.6306907507820565,-0.2880733341312595,2.8556539490696315e-19,0.03484440349052412,0.9999716597366167,0.03466832376101902,21,-19.867961603545165,9.900643992336603,9.578773550774358,-8.577370007930709,-8.25571845415672,0.049886621315192746,0.5600907029478458,0.927437641723356,False,3152432.219523333,9366.36285440625,0.1936412044590042,False
3,1,1.0,32,0.6103582494974478,-0.28493778909123046,0.6103582494974478,-0.28493778909123046,2.5692018928062914e-19,0.04633875036983886,0.9999547585585843,0.03367962055835054,21,-19.902493315740642,9.983029100684558,9.660842573588704,-8.671125922050013,-8.349153227382393,0.08616780045351474,0.6326530612244898,0.9591836734693877,False,3322620.5821907995,10547.145741550084,0.1916303866616669,False
3,2,0.0,32,0.6336258116642093,-0.4960082327284389,0.6336258116642093,-0.4960082327284389,5.547538634857323e-20,0.0010003720590286154,,0.04023387366826358,21,-20.386609387431292,11.96752139864486,11.642670798003287,-10.631552749685357,-10.30646674349426,1.0,1.0,1.0,True,1957515.881955799,1191764.1831100336,0.20551085673962988,False
3,2,0.1,32,0.6330228485737937,-0.4958901059773676,0.6330228485737937,-0.4958901059773676,3.707668560722206e-19,0.005299690777410026,0.999999986559631,0.04020649586891169,21,-19.766474498617054,11.970688046733713,11.645867260450594,-10.635008366761566,-10.309952260922941,1.0,1.0,1.0,True,1805957.6702303905,1198569.4328889549,0.2054730907201484,False
3,2,0.2,32,0.6312250266470666,-0.49553606533329125,0.6312250266470666,-0.49553606533329125,4.641980648952099e-19,0.004389271366201535,0.9999998806587944,0.04012483726794384,21,-19.668007911572953,11.980143252771775,11.655411176949455,-10.645327991150056,-10.32036085179917,1.0,1.0,1.0,True,1786514.4526258176,1219118.1189608898,0.20535971421390037,False
3,2,0.35,32,0.6263648867562202,-0.4945664604202941,0.6263648867562202,-0.4945664604202941,1.643397456843534e-19,0.010756637622170538,0.9999991319160532,0.03990391444250147,21,-20.11661111715775,12.00566118716952,11.68133545272782,-10.673374044147893,-10.348644007009595,1.0,1.0,1.0,True,1912619.7406655774,1276723.5239904851,0.20504866282649364,False
3,2,0.5,32,0.6190857535832741,-0.49307961717582965,0.6190857535832741,-0.49307961717582965,2.301904765633415e-19,0.014870634653008745,0.9999980693331385,0.039572549802989486,21,-19.966676143679628,12.044104806694902,11.720502163677585,-10.715434532182934,-10.391402987502595,1.0,1.0,1.0,True,1896614.271079422,1368920.3148412586,0.20457009268856952,False
3,2,0.75,32,0.6023354940269807,-0.48949630334095706,0.6023354940269807,-0.48949630334095706,1.7229173967479314e-19,0.03238564704154806,0.9999899507939991,0.03880768861801709,21,-20.08395740968532,12.134161479315276,11.81103317469512,-10.814033585843417,-10.491315893702074,1.0,1.0,1.0,True,1979203.5078200775,1611329.6871819957,0.20340902907908742,False
3,2,1.0,32,0.5811473888660097,-0.4846289501302255,0.5811473888660097,-0.4846289501302255,7.785420429112687e-20,0.04161981946983482,0.9999843604699361,0.037835086457219363,21,-20.417543291221694,12.251279740364497,11.926458771577082,-10.942549243270602,-10.618174072293593,1.0,1.0,1.0,True,2142544.4366929987,1990938.0543905573,0.20181633773292773,False
4,0,0.0,32,0.8674156417378459,-0.09639169234802933,0.8674156417378459,-0.09639169234802933,6.688460436098268e-19,0.011801404012587544,,0.04363774896477808,21,-19.522874985230043,7.0851315419727685,6.756365735489371,-5.737964942785778,-5.408978662231266,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,False,2517588.7294981955,41.45143304526121,0.1948304165533451,False
4,0,0.1,32,0.866692801862889,-0.09636511972055588,0.866692801862889,-0.09636511972055588,6.046874139403595e-19,0.004405507634982445,0.9999999490704535,0.04360168142112475,21,-19.686417482913697,7.086031688330112,6.75711559869615,-5.739156332291774,-5.41001955583326,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,False,2555967.1232040273,41.4636601305522,0.1947797164986592,False
4,0,0.2,32,0.8645374140302179,-0.09628553855213635,0.8645374140302179,-0.09628553855213635,6.230104680173046e-19,0.103586536072787,0.9999995472970373,0.04349413308689838,21,-19.552542408011284,7.088716585999246,6.759341171999742,-5.7427124186162555,-5.413115686342033,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,False,2539724.259891955,41.500800349145756,0.19462785696911197,False
4,0,0.35,32,0.8587094521922662,-0.09606775075702156,0.8587094521922662,-0.09606775075702156,1.0589068326872728e-18,0.013851664458016163,0.999996692572503,0.04320332556701669,21,-19.319801637487142,7.095986102161204,6.765290196579522,-5.75235833256508,-5.421439423485591,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,False,2522553.855286168,41.60624564994462,0.19421211193799773,False
4,0,0.5,32,0.8499773147730515,-0.09573424166174234,0.8499773147730515,-0.09573424166174234,1.1537474808595655e-18,0.026631903153003185,0.9999925822948631,0.04276758353751577,21,-19.278927380177777,7.10692509137723,6.774067729240106,-5.766915582909313,-5.433832753193405,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,False,2562887.7669316446,41.77742827084781,0.19357503593059613,False
4,0,0.75,32,0.8298656371099078,-0.094932650292081,0.8298656371099078,-0.094932650292081,6.912229248185623e-19,0.037771492200533996,0.9999606819912996,0.04176389540462287,21,-19.40998362500321,7.132532705687124,6.796820026251631,-5.80112818283274,-5.464276715279637,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,False,2712001.170409264,42.22541260892178,0.19204185049976394,False
4,0,1.0,32,0.8043830653957872,-0.09384796904808199,0.8043830653957872,-0.09384796904808199,1.0506801865087975e-18,0.04789853860244735,0.999936765166925,0.04049196084378889,21,-19.299471868267695,7.166437548577275,6.824926231268163,-5.84650750407324,-5.505345287412843,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,False,2850553.5370833133,42.8740658925306,0.1899631958895412,False
4,1,0.0,32,0.8558080351189341,-0.29087602252126094,0.8558080351189341,-0.29087602252126094,1.6954379166153204e-19,0.0029914117558444415,,0.04519447569814036,21,-20.113757218471715,9.298760517836099,8.928977729322494,-7.956400212193529,-7.586579327165138,0.0022675736961451248,0.024943310657596373,0.4421768707482993,False,2032171.2541023172,3643.244868852194,0.1948304165533451,False
4,1,0.1,32,0.8550741981106861,-0.29079800275772977,0.8550741981106861,-0.29079800275772977,2.473066723957759e-19,0.002494132182378804,0.9999999582052386,0.0451584810053028,21,-19.949511006216344,9.300710844326362,8.931168625577081,-7.958642685475474,-7.589062146573447,0.0022675736961451248,0.024943310657596373,0.4421768707482993,False,2002771.1155192512,3651.174743990125,0.1947797164986592,False
4,1,0.2,32,0.8528860569179052,-0.2905643294322282,0.8528860569179052,-0.2905643294322282,2.1104452987423907e-19,0.05736974076496371,0.9999996287020925,0.045051144703086424,21,-20.01749849158668,9.30653002918075,8.937699517911836,-7.965335751105099,-7.596432299919082,0.0022675736961451248,0.024943310657596373,0.4489795918367347,False,2024451.5910480146,3674.962126369251,0.19462785696911197,False
4,1,0.35,32,0.8469698280996736,-0.28992472290293636,0.8469698280996736,-0.28992472290293636,2.9886812470579043e-19,0.010742725792086455,0.999997291757906,0.04476087115610953,21,-19.864008333377352,9.322290495889114,8.955338782497433,-7.983479876558179,-7.61594920661372,0.0022675736961451248,0.02947845804988662,0.46485260770975056,False,2016653.8455269672,3740.3934336036004,0.19421211193799773,False
4,1,0.5,32,0.8381062944097141,-0.2889449385992173,0.8381062944097141,-0.2889449385992173,2.12576472773169e-19,0.016650550936788976,0.999993946250656,0.04432582030462854,21,-20.008342128132178,9.346244659668539,8.980218315731992,-8.010821860566319,-7.645407863773062,0.0022675736961451248,0.031746031746031744,0.48299319727891155,False,2080459.0572760282,3841.7445282332346,0.19357503593059613,False
4,1,0.75,32,0.81769637005064,-0.2865885431903008,0.81769637005064,-0.2865885431903008,2.739583498589374e-19,0.03505722962017642,0.9999681665398015,0.04332321394708419,21,-19.889539525446448,9.401799206120023,9.035654896566621,-8.075412907945847,-7.709692703541092,0.0022675736961451248,0.04308390022675737,0.5328798185941043,False,2139579.619090819,4093.186388260589,0.19204185049976394,False
4,1,1.0,32,0.7918462266053079,-0.2833970219755755,0.7918462266053079,-0.2833970219755755,2.918636682790323e-19,0.04460546920570605,0.9999496146841499,0.04205158494794487,21,-19.850534099509584,9.471484697655455,9.113815099703874,-8.156402106530608,-7.798287224716645,0.0022675736961451248,0.07256235827664399,0.5873015873015873,False,2244667.258245163,4458.235609511006,0.1899631958895412,False
4,2,0.0,32,0.8336921345911323,-0.4903248934754127,0.8336921345911323,-0.4903248934754127,1.8368853178940682e-19,0.003241107434934334,,0.04835961839284905,21,-20.075623948363326,11.308324444757073,10.935963986772588,-9.96857358387836,-9.596070862506707,0.9931972789115646,1.0,1.0,True,1422006.8373638915,338557.55321765493,0.2006712863890634,False
4,2,0.1,32,0.8329372425132773,-0.49020063116300916,0.8329372425132773,-0.49020063116300916,5.078545490750965e-19,0.003837667100658837,0.9999999866955771,0.04832393580717104,21,-19.633673824576846,11.311057897553994,10.938643636112255,-9.971599958424049,-9.59915474047978,0.9931972789115646,1.0,1.0,True,1347938.043285145,340157.3242910622,0.20062764769107866,False
4,2,0.2,32,0.830686345904597,-0.4898284389581769,0.830686345904597,-0.4898284389581769,6.887232458920313e-20,0.020991969944633426,0.9999998819829587,0.04821752028268709,21,-20.363883540778485,11.319226056439971,10.94665882980171,-9.980644309425484,-9.608368049001779,0.9931972789115646,1.0,1.0,True,1478122.7018559212,344980.7869809685,0.2004969139768582,False
4,2,0.35,32,0.8246010374551617,-0.48880930095554137,0.8246010374551617,-0.48880930095554137,2.564469229067349e-19,0.010277617260671505,0.9999991430912287,0.047929672533639694,21,-19.927150694130532,11.341434506411243,10.968504284984053,-10.005242672288581,-9.633120165764668,0.9977324263038548,1.0,1.0,True,1416023.661486146,358422.77810389234,0.20013854746665055,False
4,2,0.5,32,0.8154858850722103,-0.48724711497912765,0.8154858850722103,-0.48724711497912765,1.1094056397315268e-19,0.015140096351812965,0.9999981005189299,0.047498078377116726,21,-20.28742055519904,11.375047613941966,11.001696282861428,-10.042494251623639,-9.669945325730122,0.9977324263038548,1.0,1.0,True,1499792.7639905324,379696.1559323838,0.19958816617125696,False
4,2,0.75,32,0.794505047038635,-0.4834855231342035,0.794505047038635,-0.4834855231342035,3.1378740689385716e-19,0.03418986894428247,0.9999901796315868,0.04650259457412614,21,-19.82722679987762,11.452229033524727,11.080094516543936,-10.128593732544797,-9.756982862936031,1.0,1.0,1.0,True,1464942.009864813,434285.1223282988,0.19825805954380965,False
4,2,1.0,32,0.767951818583102,-0.4783818783524141,0.767951818583102,-0.4783818783524141,3.5961500485435317e-19,0.0433930463682118,0.9999848800550699,0.045238236515172586,21,-19.75649506815754,11.553956724814446,11.182781796479201,-10.241834289941046,-9.871188053128733,1.0,1.0,1.0,True,1513909.5204868629,516252.47961855965,0.19644347011552213,False
0,0,0.0,48,0.1104549330307031,-0.10489569286824788,0.1104549330307031,-0.10489569286824788,4.053978439340649e-20,0.0014836123482379546,,0.012,21,-21.10566031028805,12.07402682495547,11.759865898629249,-10.360597897367237,-10.046275301336825,1.0,1.0,1.0,True,23662824.512166966,67068.95774763379,0.24420315739364373,False
0,0,0.1,48,0.11035838930264268,-0.10487452931424662,0.11035838930264268,-0.10487452931424662,3.1072860692974185e-20,0.0023553037370243517,0.9999999971039526,0.012,21,-21.22088163942408,12.076811531969417,11.762697378245612,-10.36366151536335,-10.049385631077559,1.0,1.0,1.0,True,23975536.136166822,67435.0269587705,0.2441832402725799,False
0,0,0.2,48,0.11007020434329245,-0.1048110351953599,0.11007020434329245,-0.1048110351953599,1.2593960939373851e-19,0.0038106007533114687,0.9999999742967819,0.012,21,-20.612266215585684,12.08512812300974,11.77115418491462,-10.372812556429922,-10.05867670565764,1.0,1.0,1.0,True,22262995.74637483,68540.47499845644,0.24412184277420712,False
0,0,0.35,48,0.10928867162501091,-0.10463642200596748,0.10928867162501091,-0.10463642200596748,1.602260316872543e-19,0.009775141528856803,0.999999812980458,0.012,21,-20.505418523804245,12.1077137371804,11.794124599495637,-10.397675483159558,-10.083923935472733,1.0,1.0,1.0,True,21906622.207331605,71636.72295655939,0.24395099826829797,False
0,0,0.5,48,0.10811137697439155,-0.1043666723125141,0.10811137697439155,-0.1043666723125141,8.98282731184749e-20,0.02075609021523882,0.9999995834293964,0.012,21,-20.753268608471213,12.141825081597611,11.828828438421287,-10.4352573110354,-10.122097499054307,1.0,1.0,1.0,True,22505158.224825878,76585.65654081306,0.2436795144048911,False
0,0,0.75,48,0.10537104782548089,-0.10370721575608047,0.10537104782548089,-0.10370721575608047,6.410808476157328e-20,0.028198262006957058,0.9999978165425192,0.012,21,-20.891502468821372,12.220951250205303,11.910091560999561,-10.522534506098685,-10.211626491761121,1.0,1.0,1.0,True,22678877.5623661,89573.20086073747,0.24322815716824575,False
0,0,1.0,48,0.10184125399824037,-0.1027915158265507,0.10184125399824037,-0.1027915158265507,1.9085230932062477e-20,0.03676576488576882,0.9999965196156092,0.012,21,-21.406666577369695,12.32303695298136,12.006705832711019,-10.635671483621051,-10.319343776789669,1.0,1.0,1.0,True,23837087.46566043,109866.08060467095,0.24234492839250044,False
0,1,0.0,48,0.08635766997840996,-0.3479070176957409,0.08635766997840996,-0.3479070176957409,2.732743521193281e-20,0.0016968869951216763,,0.01792323492886012,21,-21.27293405490447,16.896511596627434,16.611552409658447,-15.187054670259263,-14.90226844720888,1.0,1.0,1.0,True,4773980.377188725,7391718028.436553,0.24420315739364373,False
0,1,0.1,48,0.0862560013215336,-0.3478653310406177,0.0862560013215336,-0.3478653310406177,2.196770147970193e-20,0.0014444922060008357,0.9999999658288284,0.017919987883923006,21,-21.367468346223813,16.90069554400017,16.61567857376184,-15.191518591472839,-14.906674608910084,1.0,1.0,1.0,True,4888230.861250736,7458010962.783289,0.21557778099052216,False
0,1,0.2,48,0.08591738804046854,-0.3477351294802141,0.08591738804046854,-0.3477351294802141,1.6926408848969728e-19,0.002811869211136632,0.9999996391771646,0.01790960062664141,21,-20.479850622388067,16.914084647561825,16.6293160454775,-15.205745237848744,-14.92114968935118,1.0,1.0,1.0,True,3770092.4910117243,7676494726.646819,0.20861648772872457,False
0,1,0.35,48,0.08492344795616018,-0.34736760136219685,0.08492344795616018,-0.34736760136219685,1.561925915103272e-19,0.006372452509251435,0.9999970086186434,0.01787989390970265,21,-20.51246952342924,16.95332486262724,16.669384127890904,-15.24721805080265,-14.963503504517226,1.0,1.0,1.0,True,3774795.4608917926,8346244019.950372,0.23064121106171712,False
0,1,0.5,48,0.08364696616088788,-0.3468150139116095,0.08364696616088788,-0.3468150139116095,8.814728546064433e-20,0.014651234392335236,0.9999947603930127,0.017837983968377047,21,-20.757437882560414,17.00736407352655,16.720895443477296,-15.304765569406834,-15.01849834973538,1.0,1.0,1.0,True,4034202.9374479447,9339412065.00197,0.17253105755681522,False
0,1,0.75,48,0.08001020307345692,-0.34560960101287075,0.08001020307345692,-0.34560960101287075,1.1237049424582588e-19,0.017337764691663957,0.9999627383699353,0.017737504679924087,21,-20.643695213405184,17.16237658027002,16.868989650537614,-15.468052413913613,-15.174694809677675,1.0,1.0,1.0,True,3744564.033168192,12928141290.240036,0.20149167969900067,False
0,1,1.0,48,0.0762601163393368,-0.3437825316624992,0.0762601163393368,-0.3437825316624992,6.71781432573018e-20,0.020585465514335943,0.9999569191520333,0.017606961295206967,21,-20.856026861709182,17.32553321358652,17.02464364325489,-15.642327203251316,-15.341591385072288,1.0,1.0,1.0,True,3868228.7827472184,18200612387.313694,0.14205348746130336,False
1,0,0.0,48,0.2929361332672485,-0.0976599889136898,0.2929361332672485,-0.0976599889136898,6.157297972448029e-20,0.0015789325601802493,,0.015439320873033013,21,-20.924754470133145,9.902329660088752,9.615939191137109,-8.188305129837133,-7.901699540113035,0.06349206349206349,0.6258503401360545,0.9727891156462585,False,17603503.59084764,906.3639627061002,0.2105336505130303,False
1,0,0.1,48,0.2926892526911401,-0.09763443728611243,0.2926892526911401,-0.09763443728611243,4.8148375786309694e-20,0.0022716822868605055,0.99999999136607,0.015427206648083922,21,-21.03128374744352,9.904290495523984,9.61794583665189,-8.190545169826606,-7.903985477669302,0.06349206349206349,0.6281179138321995,0.9727891156462585,False,17806877.96669776,909.0654202119,0.2105008791503576,False
1,0,0.2,48,0.2919530115201326,-0.09755791555506818,0.2919530115201326,-0.09755791555506818,4.409004593276472e-20,0.00497150516455065,0.9999999230249959,0.015391077595730952,21,-21.068689372095776,9.910144640476224,9.6239363030488,-8.197234637813645,-7.910811527943375,0.06349206349206349,0.6349206349206349,0.9750566893424036,False,17943766.37581926,917.1826492132013,0.21040253956457064,False
1,0,0.35,48,0.289961653763882,-0.0973485149342001,0.289961653763882,-0.0973485149342001,6.863909656733457e-20,0.027806253976843998,0.9999994329750398,0.015293339564445986,21,-20.87417832399875,9.926028511527253,9.640186732735929,-8.215398164383409,-7.929342318218981,0.06802721088435375,0.6462585034013606,0.9795918367346939,False,17813792.332300648,939.6032479612198,0.21013233877929896,False
1,0,0.5,48,0.28697624758609763,-0.0970278981457459,0.28697624758609763,-0.0970278981457459,1.0567246002526993e-19,0.019194400102823205,0.9999987093287627,0.0151467636557433,21,-20.683313540670742,9.949979311833461,9.664681374284342,-8.242822911857196,-7.957311962755665,0.07482993197278912,0.6621315192743764,0.9863945578231292,False,17785345.3099776,974.5300658377159,0.20971649582510016,False
1,0,0.75,48,0.28009254742194273,-0.09625759713799766,0.28009254742194273,-0.09625759713799766,6.156378946681156e-20,0.03609875100204055,0.999992960418596,0.01480855834712602,21,-20.9096732266065,10.005851960122635,9.72124884310482,-8.306971019026113,-8.022545585532873,0.10884353741496598,0.7142857142857143,0.9954648526077098,False,18917141.8546578,1061.491456425136,0.20870410773893466,False
1,0,1.0,48,0.2713551762457191,-0.09521609069178923,0.2713551762457191,-0.09521609069178923,6.006162467444697e-20,0.0660760677744137,0.9999881781298702,0.014378780859479388,21,-20.909337307431134,10.078563470995274,9.79380787593421,-8.390768474358113,-8.105891323623176,0.17233560090702948,0.7664399092970522,1.0,False,19923338.471044485,1186.2630318822246,0.2073139065530018,False
1,1,0.0,48,0.2644486411659927,-0.3062574021098358,0.2644486411659927,-0.3062574021098358,3.899658623204341e-20,0.0010000349937673402,,0.020231576814574145,21,-21.119597440008484,14.172552495123492,13.864957686629525,-12.462076199685741,-12.154225835133932,1.0,1.0,1.0,True,6279756.425023196,16731955.542510293,0.2105336505130303,False
1,1,0.1,48,0.2641755023131535,-0.306195186619383,0.2641755023131535,-0.306195186619383,5.21065724180873e-20,0.002201001652459467,0.9999999595121793,0.02022029848514147,21,-20.993451552208246,14.176730404871996,13.869154948375407,-12.466534055285136,-12.158693022841584,1.0,1.0,1.0,True,6159251.403307047,16872297.083498634,0.2105008791503576,False
1,1,0.2,48,0.26336114404416316,-0.3060087101552743,0.26336114404416316,-0.3060087101552743,5.45433544405546e-20,0.004842415471673046,0.9999996399307473,0.020186655424013728,21,-20.97276460197999,14.189202040377852,13.881655539808898,-12.479843225081034,-12.172031287942788,1.0,1.0,1.0,True,6147211.044850081,17298392.282624267,0.21040253956457064,False
1,1,0.35,48,0.2611593889532662,-0.3054975705233073,0.2611593889532662,-0.3054975705233073,4.9706353383301096e-20,0.021424670987110372,0.9999973636520243,0.020095583596532254,21,-21.010808686721024,14.223057950790281,13.915590815408866,-12.515984780373326,-12.208252583944986,1.0,1.0,1.0,True,6207095.60607404,18510918.86929527,0.21013233877929896,False
1,1,0.5,48,0.2578603300442722,-0.3047134103194574,0.2578603300442722,-0.3047134103194574,1.563370107839247e-19,0.019573765918355943,0.9999940626745345,0.019958845923490606,21,-20.509675511152,14.27420348586963,13.966846736163646,-12.570613276008995,-12.262992024455839,1.0,1.0,1.0,True,5737718.943508146,20508149.941079743,0.20971649582510016,False
1,1,0.75,48,0.2502653569717466,-0.302819315026266,0.2502653569717466,-0.302819315026266,2.092727542566383e-20,0.02944460907202689,0.9999683529198948,0.019642574070954443,21,-21.374727551019394,14.393735875719711,14.086640754979785,-12.698442025290516,-12.391083674082411,1.0,1.0,1.0,True,6696490.978071926,26071149.701899268,0.20870410773893466,False
1,1,1.0,48,0.24064850483099484,-0.3002432990834925,0.24064850483099484,-0.3002432990834925,7.168633656519917e-20,0.0642073609844582,0.9999488202207016,0.01923913599423925,21,-20.828913614334237,14.549030380745362,14.244450838675128,-12.864825883327667,-12.560284030148699,1.0,1.0,1.0,True,6222137.820358742,35650237.785515554,0.2073139065530018,False
1,2,0.0,48,0.22959369812992345,-0.5401751037476177,0.22959369812992345,-0.5401751037476177,5.4874224876939e-20,0.0015238815345774512,,0.029347163786715577,21,-20.968374515567337,17.544945032602985,17.216388926096386,-15.837280196533534,-15.508490536040958,1.0,1.0,1.0,True,1356699.2461609722,57179309094.32542,0.22464508580015477,False
1,2,0.1,48,0.22951028907053037,-0.5403029993043554,0.22951028907053037,-0.5403029993043554,6.553021822935901e-20,0.0018827389837885126,0.999999984207186,0.029351418357829007,21,-20.8963335652394,17.55075197761071,17.22105203638169,-15.84337004239234,-15.513827345159413,1.0,1.0,1.0,True,1320608.143192979,57842044075.67072,0.17319532087564268,False
1,2,0.2,48,0.22871072014863383,-0.5401382120502674,0.22871072014863383,-0.5401382120502674,7.058076633708002e-20,0.004406390828418056,0.9999998876215458,0.02932822367736266,21,-20.85680207756724,17.566996160866985,17.23632674254871,-15.860454840416475,-15.529557177176454,1.0,1.0,1.0,True,1296907.187315017,59804618267.98693,0.16540250792105424,False
1,2,0.35,48,0.2254905319688447,-0.5388466139184266,0.2254905319688447,-0.5388466139184266,5.442735061042104e-20,0.023147478255389545,0.999997159397685,0.029206234494493912,21,-20.96851719534719,17.613521501956214,17.28384982269404,-15.909327296420257,-15.57977814945635,1.0,1.0,1.0,True,1337804.673657913,66096783664.90629,0.1501656601788302,False
1,2,0.5,48,0.22470166557386043,-0.5393917817178698,0.22470166557386043,-0.5393917817178698,1.0365705086788618e-19,0.007246132277955634,0.9999985842796829,0.02921619126000364,21,-20.64776016756664,17.65019369839863,17.3257752429289,-15.949389302487301,-15.625238839875108,1.0,1.0,1.0,True,1170117.4174571666,71234215548.93192,0.11901275839872694,False
1,2,0.75,48,0.21024421664630746,-0.5341181224704293,0.21024421664630746,-0.5341181224704293,2.771445326808074e-20,0.039532933270219096,0.9999424223289168,0.028700383245897434,21,-21.249832329254964,17.88446400778816,17.54949877585088,-16.19206690761388,-15.857112185320826,1.0,1.0,1.0,True,1392849.7654667054,116459917343.72307,0.08901791887918041,False
1,2,1.0,48,0.2096561118269963,-0.5316288682591094,0.2096561118269963,-0.5316288682591094,4.113200885577031e-21,0.008041184059344543,0.9999846435417842,0.028573805259051316,21,-22.067226095236137,17.86611472400499,17.553434843125647,-16.184729330090278,-15.87220803902656,1.0,1.0,1.0,True,1807777.247079337,112753483233.26208,0.11406306958785775,False
2,0,0.0,48,0.483643872210601,-0.0967587759783489,0.483643872210601,-0.0967587759783489,2.9097464229607473e-19,0.006965815877879574,,0.024661389653448794,21,-20.251230385421994,8.975351192355852,8.679002529635289,-7.260369622641904,-6.963786043208851,0.0022675736961451248,0.0045351473922902496,0.08616780045351474,False,7089201.418146437,229.48657912105637,0.19982785706388828,False
2,0,0.1,48,0.48323949775685315,-0.09673251233501674,0.48323949775685315,-0.09673251233501674,7.249909697068393e-20,0.0026774705652943143,0.9999999818659432,0.024641306333823897,21,-20.85447266461226,8.977007597799743,8.680685280357165,-7.262306247875924,-6.965749111136081,0.0022675736961451248,0.0045351473922902496,0.08616780045351474,False,7497058.180101,229.87979052857193,0.1997829692562682,False
2,0,0.2,48,0.48203368791956047,-0.09665386072271115,0.48203368791956047,-0.09665386072271115,1.46316130658485e-19,0.006562769480037197,0.9999998385818203,0.024581418036900227,21,-20.548674568432645,8.98195293021208,8.6857099735906,-7.268089926331855,-6.971612440871843,0.0022675736961451248,0.0045351473922902496,0.08843537414965986,False,7327898.511411078,231.058597769729,0.19964848705995672,False
2,0,0.35,48,0.47877305050831404,-0.09643864960366917,0.47877305050831404,-0.09643864960366917,1.8364399064016707e-19,0.0298390511900641,0.9999988160737491,0.024419461860901846,21,-20.586375646861466,8.995369831502488,8.69934727716469,-7.283794625297638,-6.987538327368699,0.0022675736961451248,0.006802721088435374,0.09750566893424037,False,7441631.610707988,234.29447958994285,0.1992800748134026,False
2,0,0.5,48,0.47388692637037416,-0.09610918270527134,0.47388692637037416,-0.09610918270527134,1.2531691241365835e-19,0.016997539882439985,0.999997325964344,0.024176734373413403,21,-20.610182290653075,9.015589028352103,8.71991136936486,-7.3074998827986875,-7.0115896564494,0.0022675736961451248,0.009070294784580499,0.1111111111111111,False,7594130.329132693,239.28160907661396,0.19871487892249498,False
2,0,0.75,48,0.4626304280638607,-0.09531781301900248,0.4626304280638607,-0.09531781301900248,2.554967853110218e-19,0.0399587198244064,0.9999856304871654,0.0236173875804076,21,-20.292502269919936,9.062624172831095,8.766752641190626,-7.362838000303544,-7.066989276149837,0.0022675736961451248,0.011337868480725623,0.2290249433106576,False,7696203.265933983,251.46551163719795,0.19735182910935858,False
2,0,1.0,48,0.44836240900104274,-0.09424817916188052,0.44836240900104274,-0.09424817916188052,4.549298753476956e-20,0.04886492979002928,0.9999764006231437,0.022908053664625696,21,-21.03084500600457,9.122978502341528,8.824374270116916,-7.434288947407871,-7.136016787790152,0.0022675736961451248,0.015873015873015872,0.31746031746031744,False,8696421.757539416,268.52961425593725,0.19549853206022139,False
2,1,0.0,48,0.4638505786004547,-0.2956039368116171,0.4638505786004547,-0.2956039368116171,7.472088700013758e-20,0.0017887887773327088,,0.027501774793933897,21,-20.838284909025017,12.49043322650684,12.155873431617747,-10.779076330535144,-10.44400087432831,1.0,1.0,1.0,True,4159530.743992157,534770.4902480375,0.19982785706388828,False
2,1,0.1,48,0.46342740156074896,-0.2955306905187398,0.46342740156074896,-0.2955306905187398,1.2379800233311348e-19,0.003669934033594015,0.9999999648860569,0.027481964338263328,21,-20.618732495514614,12.493702810770474,12.159213040187181,-10.782626609584225,-10.447621334553194,1.0,1.0,1.0,True,4047510.8741267556,537964.2327101969,0.1997829692562682,False
